"Bigram_Frequency","Conc_initial","Conc_trailing","Freq_initial","Freq_trailing","Group","Initial","LR_Diversity","Letters_initial","Letters_ttrailing","POS_initial","POS_trailing","Phonemes_initial","Phonemes_trailing","Syll_initial","Syll_trailing","Trailing","W_NW","accuracy","correct","correct_response","response_time"
"0","","3.79","","59.57","6","effable","#N/A","7","4","Adjective","Noun","","","2","1","heat","w","86.0169491525","1","[word_response]","859"
"0","","3.52","","391.12","6","fipple","#N/A","6","5","Noun","Noun","","4","2","1","state","w","86.0759493671","1","[word_response]","732"
"","","","","","0","cadged","","","","","","","","","","takn","n","86.1344537815","1","[nonword_response]","610"
"0","","4.75","","379.06","6","benthos","#N/A","7","4","Noun","Noun","","3","2","1","head","w","86.1924686192","1","[word_response]","525"
"0","","3.11","","52.68","6","hodiernal ","#N/A","10","4","Adjective","Noun","","","1","1","lies","w","86.25","1","[word_response]","458"
"","","","","","0","first","","","","","","","","","","anunal","n","85.8921161826","0","[nonword_response]","729"
"","","","","","0","benthos","","","","","","","","","","letf","n","85.9504132231","1","[nonword_response]","607"
"0","","3.39","0.24","402.74","6","miaow","#N/A","5","5","Noun","Noun","","4","2","1","point","w","86.0082304527","1","[word_response]","555"
"34","2.15","3.7","1.51","470.89","5","loony","1","5","4","Adjective","Verb","4","4","2","1","left","w","86.0655737705","1","[word_response]","554"
"16","3.07","3.7","1.41","37.55","5","musty","2","5","5","Adjective","Verb","5","4","2","1","smell","w","86.1224489796","1","[word_response]","552"
"","","","","","0","loony","","","","","","","","","","numebr","n","86.1788617886","1","[nonword_response]","772"
"","","","","","0","strict","","","","","","","","","","campiagn","n","85.8299595142","0","[nonword_response]","728"
"","","","","","0","gilded","","","","","","","","","","objetc","n","85.8870967742","1","[nonword_response]","766"
"","","","","","0","this","","","","","","","","","","anicent","n","85.5421686747","0","[nonword_response]","852"
"","","","","","0","even","","","","","","","","","","aomng","n","85.6","1","[nonword_response]","678"
"","","","","","0","that","","","","","","","","","","palce","n","85.6573705179","1","[nonword_response]","880"
"35","2","3.3","6520.5","493.85","4","with","4777","4","6","Preposition","Noun","3","5","1","2","number","w","85.7142857143","1","[word_response]","514"
"1071","1.12","3.13","2551.98","109.14","4","would","1036","5","6","Verb","Verb","3","4","1","2","appear","w","85.7707509881","1","[word_response]","624"
"","","","","","0","would","","","","","","","","","","appaer","n","85.8267716535","1","[nonword_response]","828"
"10","4.19","4.7","1.03","25.89","5","curd","1","4","6","Noun","Noun","3","3","1","1","cheese","w","85.8823529412","1","[word_response]","526"
"","","","","","0","will","","","","","","","","","","appael","n","85.546875","0","[nonword_response]","1021"
"","","","","","0","blotter","","","","","","","","","","sesne","n","85.6031128405","1","[nonword_response]","568"
"","","","","","0","polyp","","","","","","","","","","egiht","n","85.6589147287","1","[nonword_response]","645"
"367","1.54","3.48","11153.82","486.51","4","that","5217","4","5","Determiner","Noun","3","4","1","1","place","w","85.7142857143","1","[word_response]","1165"
"0","","3.86","","4.68","6","glabrous","#N/A","8","4","Adjective","Verb","","","2","1","tuck","w","85.7692307692","1","[word_response]","594"
"64","2.72","2.61","20.69","219.35","5","strict","38","6","5","Adjective","Noun","6","4","1","1","sense","w","85.8237547893","1","[word_response]","540"
"","","","","","0","shady","","","","","","","","","","depe","n","85.8778625954","1","[nonword_response]","633"
"","","","","","0","curd","","","","","","","","","","failrue","n","85.5513307985","0","[nonword_response]","613"
"","","","","","0","miaow","","","","","","","","","","semll","n","85.6060606061","1","[nonword_response]","751"
"","","","","","0","revolve","","","","","","","","","","lakc","n","85.6603773585","1","[nonword_response]","549"
"10","4.48","4.72","0.32","13.53","5","lentil","1","6","4","Noun","Noun","6","3","2","1","soup","w","85.7142857143","1","[word_response]","514"
"","","","","","0","glabrous","","","","","","","","","","eeys","n","85.7677902622","1","[nonword_response]","640"
"73","3.67","5","481.01","90.7","4","little","828","6","4","Adjective","Noun","5","4","2","2","baby","w","85.8208955224","1","[word_response]","427"
"0","1.78","4.71","17.49","38.21","6","behave ","#N/A","7","3","Verb","Noun","","","2","1","pub","w","85.873605948","1","[word_response]","525"
"","","","","","0","sweeper","","","","","","","","","","gian","n","85.9259259259","1","[nonword_response]","813"
"0","","4.15","0.07","5.16","6","cadged","#N/A","6","4","Verb","Adjective","","","1","1","limp","w","85.9778597786","1","[word_response]","686"
"","","","","","0","panics","","","","","","","","","","gruop","n","86.0294117647","1","[nonword_response]","838"
"72","3.44","1.96","1.27","452.86","5","revolve","1","7","6","Verb","Adverb","6","3","2","2","around","w","86.0805860806","1","[word_response]","537"
"","","","","","0","they","","","","","","","","","","baet","n","86.1313868613","1","[nonword_response]","615"
"","","","","","0","behave ","","","","","","","","","","suop","n","86.1818181818","1","[nonword_response]","577"
"12","3.57","5","2.89","10.21","5","gilded","2","6","4","Adjective","Noun","6","3","2","1","cage","w","86.231884058","1","[word_response]","495"
"","","","","","0","croquet","","","","","","","","","","pbu","nw","86.2815884477","1","[nonword_response]","501"
"0","","3.72","","351.44","6","labarum","#N/A","7","4","Noun","Noun","","4","3","3","area","w","86.3309352518","1","[word_response]","627"
"","","","","","0","nacarat","","","","","","","","","","salst","nw","86.3799283154","1","[nonword_response]","590"
"0","3.08","2.23","0.96","387.47","6","wanker","#N/A","6","4","Noun","Adverb","","3","2","2","away","w","86.4285714286","1","[word_response]","441"
"11","4.59","3.78","1.43","164.65","5","croquet","1","7","4","Noun","Noun","5","4","2","1","club","w","86.4768683274","1","[word_response]","555"
"50","3","1.89","117.84","114.94","4","spent","100","5","6","Verb","Adverb","5","5","1","2","nearly","w","86.524822695","1","[word_response]","647"
"","","","","","0","very","","","","","","","","","","braed","nw","86.5724381625","1","[nonword_response]","912"
"32","3.85","4.77","0.68","40.96","5","sinker","1","6","5","Noun","Noun","5","4","2","1","plate","w","86.6197183099","1","[word_response]","527"
"146","1.43","3.38","1230.87","107","4","very","987","4","4","Adverb","Adjective","4","3","2","1","deep","w","86.6666666667","1","[word_response]","591"
"","","","","","0","lagging","","","","","","","","","","yrads","nw","86.7132867133","1","[nonword_response]","651"
"","","","","","0","from","","","","","","","","","","godl","nw","86.7595818815","1","[nonword_response]","565"
"230","2.13","2.37","725.71","278.13","4","must","448","4","4","Verb","Verb","4","3","1","1","keep","w","86.8055555556","1","[word_response]","498"
"0","","3.9","","131.15","6","martlet","#N/A","7","5","Noun","Noun","","","2","1","press","w","86.8512110727","1","[word_response]","737"
"","","","","","0","total","","","","","","","","","","figrue","nw","86.5517241379","0","[nonword_response]","821"
"22","1.84","3.3","4135.35","493.85","4","from","3081","4","6","Preposition","Noun","4","5","1","2","number","w","86.5979381443","1","[word_response]","502"
"49","2.33","3.48","0.99","236.98","5","lagging","1","7","6","Verb","Preposition","5","6","2","2","behind","w","86.6438356164","1","[word_response]","565"
"12","3.48","1.81","0.43","452.17","5","whacking","1","8","5","Verb","Adjective","5","4","2","1","great","w","86.6894197952","1","[word_response]","545"
"","","","","","0","hallowed","","","","","","","","","","agll","nw","86.7346938776","1","[nonword_response]","590"
"","","","","","0","wanker","","","","","","","","","","aawy","nw","86.7796610169","1","[nonword_response]","634"
"","","","","","0","panurgic","","","","","","","","","","satb","nw","86.8243243243","1","[nonword_response]","611"
"48","2.83","4.25","298.35","89.38","4","support","208","7","7","Noun","Noun","6","5","2","2","machine","w","86.8686868687","1","[word_response]","478"
"0","4.77","4.4","0.72","6.06","6","crotch","#N/A","6","6","Noun","Noun","","","1","2","sewing","w","86.9127516779","1","[word_response]","702"
"10","3.69","1.8","1.09","233.61","5","marbled","1","7","6","Adjective","Noun","7","5","2","2","effect","w","86.9565217391","1","[word_response]","774"
"350","1.34","1.78","1683.92","87.6","4","could","790","5","6","Verb","Verb","3","5","1","2","happen","w","87","1","[word_response]","620"
"","","","","","0","whacking","","","","","","","","","","pnoy","nw","87.0431893688","1","[nonword_response]","598"
"84","4.88","4.44","1.65","55.18","5","sickle","1","6","4","Noun","Noun","5","3","2","1","cell","w","87.0860927152","1","[word_response]","732"
"0","","3.39","","7.58","6","uniped","#N/A","6","4","Noun","Noun","","","3","1","dash","w","87.1287128713","1","[word_response]","707"
"","","","","","0","crusty","","","","","","","","","","haed","nw","87.1710526316","1","[nonword_response]","632"
"","","","","","0","uniped","","","","","","","","","","dsah","nw","87.2131147541","1","[nonword_response]","707"
"47","2.07","3.66","182.49","63.25","4","common","269","6","6","Adjective","Noun","5","6","2","2","object","w","87.2549019608","1","[word_response]","601"
"33","3.12","4.89","0.92","43.37","5","runny","1","5","4","Adjective","Noun","4","3","2","1","nose","w","87.2964169381","1","[word_response]","597"
"190","1.52","3.67","1295.5","143.09","4","just","895","4","6","Adverb","Adverb","4","5","1","2","inside","w","87.3376623377","1","[word_response]","576"
"","","","","","0","carat","","","","","","","","","","gruop","nw","87.3786407767","1","[nonword_response]","715"
"11","4.67","4.68","0.6","141.04","5","musket","1","6","4","Noun","Noun","6","3","2","2","fire","w","87.4193548387","1","[word_response]","627"
"71","3.93","4.81","1.43","77.92","5","carat","1","5","4","Noun","Noun","5","4","2","1","gold","w","87.459807074","1","[word_response]","542"
"","","","","","0","solander","","","","","","","","","","darw","nw","87.5","1","[nonword_response]","651"
"","","","","","0","dimmer","","","","","","","","","","digets","nw","87.2204472843","0","[nonword_response]","709"
"","","","","","0","sickle","","","","","","","","","","sttae","nw","87.2611464968","1","[nonword_response]","573"
"","","","","","0","jumentous","","","","","","","","","","tiol","nw","87.3015873016","1","[nonword_response]","551"
"80","2.8","2.04","175.68","100.68","4","total","261","5","4","Adjective","Noun","5","3","2","1","lack","w","87.3417721519","1","[word_response]","613"
"363","2.04","2.07","153.49","58.98","4","clearly","215","7","7","Adverb","Verb","6","6","2","2","defined","w","87.38170347","1","[word_response]","608"
"0","","4.07","","4.28","6","panurgic","#N/A","8","4","Adjective","Noun","","","3","1","stab","w","87.4213836478","1","[word_response]","554"
"","","","","","0","common","","","","","","","","","","gruond","nw","87.460815047","1","[nonword_response]","694"
"0","","4.61","","1.96","6","logomachy","#N/A","9","4","Noun","Noun","","","4","1","soot","w","87.1875","0","[word_response]","1005"
"","","","","","0","sinker","","","","","","","","","","haet","nw","87.2274143302","1","[nonword_response]","616"
"","","","","","0","labarum","","","","","","","","","","arae","nw","87.2670807453","1","[nonword_response]","915"
"","","","","","0","spent","","","","","","","","","","godos","nw","87.306501548","1","[nonword_response]","658"
"","","","","","0","research","","","","","","","","","","swtich","nw","87.3456790123","1","[nonword_response]","842"
"19","1.86","4.26","2.49","101.42","5","worldly","1","7","5","Adjective","Noun","6","4","2","1","goods","w","87.3846153846","1","[word_response]","522"
"","","","","","0","living","","","","","","","","","","clel","nw","87.4233128834","1","[nonword_response]","568"
"0","","3.28","","357.58","6","zoolatry","#N/A","8","8","Noun","Noun","","6","3","2","business","w","87.4617737003","1","[word_response]","628"
"0","","2.67","","1.82","6","jumentous","#N/A","9","4","adjective","Noun","","","3","1","toil","w","87.1951219512","0","[word_response]","686"
"11","1.97","3.63","2.6","176.13","5","ghostly","1","7","6","Adjective","Verb","6","5","2","2","figure","w","87.2340425532","1","[word_response]","532"
"","","","","","0","logomachy","","","","","","","","","","soto","nw","87.2727272727","1","[nonword_response]","674"
"383","1.77","4.04","1971.16","173.09","4","about","1217","5","5","Preposition","Number","4","2","2","1","eight","w","87.3111782477","1","[word_response]","796"
"11","1.86","4.77","1.32","162","5","hallowed","1","8","6","Adjective","Noun","5","5","2","1","ground","w","87.3493975904","1","[word_response]","542"
"","","","","","0","ratite","","","","","","","","","","cirsp","nw","87.3873873874","1","[nonword_response]","683"
"","","","","","0","just","","","","","","","","","","deisgn","nw","87.4251497006","1","[nonword_response]","1075"
"","","","","","0","will","","","","","","","","","","pltae","nw","87.4626865672","1","[nonword_response]","666"
"","","","","","0","about","","","","","","","","","","nsoe","nw","87.5","1","[nonword_response]","626"
"10","2.7","3.27","0.52","129.39","5","cadence","1","7","6","Noun","Noun","6","5","2","2","design","w","87.5370919881","1","[word_response]","622"
"","","","","","0","omophagy","","","","","","","","","","sihg","nw","87.573964497","1","[nonword_response]","632"
"","","","","","0","ghostly","","","","","","","","","","lmip","nw","87.610619469","1","[nonword_response]","576"
"0","","3.97","","73.98","6","solander","#N/A","8","4","Noun","Verb","","","3","1","draw","w","87.6470588235","1","[word_response]","588"
"0","","3.69","","7.98","6","ratite","#N/A","6","5","Adjective","Adjective","","","2","1","crisp","w","87.6832844575","1","[word_response]","822"
"0","","3.89","","11.71","6","omophagy","#N/A","8","4","Verb","Noun","","","4","1","sigh","w","87.7192982456","1","[word_response]","600"
"37","3.03","3","269.92","95.18","4","research","284","8","8","Noun","Noun","5","6","2","2","campaign","w","87.7551020408","1","[word_response]","627"
"","","","","","0","musket","","","","","","","","","","leis","nw","87.7906976744","1","[nonword_response]","669"
"","","","","","0","screwy","","","","","","","","","","kist","nw","87.5362318841","0","[nonword_response]","696"
"","","","","","0","must","","","","","","","","","","efefct","nw","87.5722543353","1","[nonword_response]","667"
"11","3.46","4.07","0.73","33.16","5","dimmer","2","6","6","Noun","Verb","4","4","2","1","switch","w","87.6080691643","1","[word_response]","516"
"","","","","","0","thurifer","","","","","","","","","","blie","nw","87.3563218391","0","[nonword_response]","756"
"","","","","","0","support","","","","","","","","","","frie","nw","87.106017192","0","[nonword_response]","920"
"","","","","","0","clearly","","","","","","","","","","graet","nw","87.1428571429","1","[nonword_response]","790"
"151","2.64","2.24","2545.66","52.18","4","will","1128","4","4","Verb","Verb","3","3","1","1","gain","w","87.1794871795","1","[word_response]","505"
"","","","","","0","cadence","","","","","","","","","","nihgt","nw","87.2159090909","1","[nonword_response]","651"
"","","","","","0","crotch","","","","","","","","","","sewnig","nw","87.2521246459","1","[nonword_response]","1251"
"","","","","","0","heart","","","","","","","","","","behnid","nw","87.2881355932","1","[nonword_response]","646"
"239","3.04","2.86","160.08","132.65","4","living","154","6","5","Verb","Adjective","5","4","2","2","alone","w","87.323943662","1","[word_response]","477"
"","","","","","0","could","","","","","","","","","","culb","nw","87.3595505618","1","[nonword_response]","925"
"","","","","","0","zoolatry","","","","","","","","","","buisness","nw","87.1148459384","0","[nonword_response]","556"
"0","","4.46","","11.83","6","thurifer","#N/A","8","4","Noun","Noun","","","3","1","bile","w","87.1508379888","1","[word_response]","778"
"","","","","","0","marbled","","","","","","","","","","tcuk","nw","87.1866295265","1","[nonword_response]","606"
"","","","","","0","runny","","","","","","","","","","scorll","nw","87.2222222222","1","[nonword_response]","872"
"107","4.52","2.08","137.32","77.63","4","heart","120","5","7","Noun","Noun","4","5","1","2","failure","w","87.2576177285","1","[word_response]","569"
"0","1.83","4.47","0.06","4.31","6","screwy","#N/A","6","4","Adjective","Noun","","","2","1","kits","w","87.2928176796","1","[word_response]","615"
"37","4.14","4.92","1.46","37.7","5","crusty","1","6","5","Adjective","Noun","6","4","2","1","bread","w","87.3278236915","1","[word_response]","514"
"0","","4.89","","4.06","6","nacarat","#N/A","7","5","Adjective","Noun","","","3","1","salts","w","87.3626373626","1","[word_response]","497"
"","","","","","0","martlet","","","","","","","","","","perss","nw","87.397260274","1","[nonword_response]","626"
"","","","","","0","worldly","","","","","","","","","","piont","nw","87.4316939891","1","[nonword_response]","699"
